Ensembl.Gene.ID	Mouse_E7.5	Mouse_E8.5	Mouse_E9.5	Mouse_E10.5	Mouse_E12.5	Mouse_E14.5	Mouse_E16.5	Mouse_E18.5
ENSMUSG00000000001	9.87	9.80166666666667	9.84666666666667	9.86	10.2925	9.92	10.46	9.875
ENSMUSG00000000003	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000028	8.99333333333333	9.19	9.09666666666667	8.9	6.6	6.345	5.885	3.995
ENSMUSG00000000031	14.48	14.0733333333333	13.8733333333333	14.0633333333333	14.675	15.015	15.23	15.47
ENSMUSG00000000037	3.585	3.295	3.785	3.68666666666667	4.625	4.715	4.81	4.275
ENSMUSG00000000049	2.23	2.23	2.23	2.23	5.48	10.695	12.45	13.295
ENSMUSG00000000056	4.71777777777778	5.6	5.94222222222222	6.56888888888889	6.65833333333333	6.61166666666666	6.46833333333334	6.01
ENSMUSG00000000058	2.475	2.95833333333333	3.71666666666667	4.22166666666667	4.6275	5.1975	6.0025	6.6525
ENSMUSG00000000078	8.17833333333333	7.085	6.45416666666667	6.675	6.965	7.17625	7.4075	7.62875
ENSMUSG00000000085	3.56833333333333	3.85333333333333	3.67166666666667	3.69	5.9525	6.2425	5.4	5.74
ENSMUSG00000000088	13.2211111111111	13.0855555555556	13.1111111111111	13.1133333333333	12.905	12.8983333333334	13.04	13.6616666666667
ENSMUSG00000000093	2.28666666666667	3.38666666666667	4.82	7.17	6.2	4.89	4.855	4.84
ENSMUSG00000000094	5.20166666666667	5.365	4.81333333333333	4.77333333333333	4.1975	4.025	4.1125	3.8825
ENSMUSG00000000103	2.23	2.23	2.23	2.23	3.605	3.35	5.06	3.225
ENSMUSG00000000120	3.51222222222222	4.41444444444445	4.42888888888889	5.02666666666666	4.685	4.58166666666667	4.27	3.87
ENSMUSG00000000125	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000126	2.53	2.59333333333333	2.88833333333333	3.03333333333333	3.0725	3.2925	3.2025	3.39
ENSMUSG00000000127	7.44	7.53333333333333	7.59833333333333	7.50166666666667	6.8825	6.72	7.025	7.15
ENSMUSG00000000131	10.1066666666667	10.0066666666667	9.90666666666667	9.64333333333333	8.67	8.435	7.895	7.905
ENSMUSG00000000134	8.84333333333333	8.00333333333333	7.71	7.69333333333333	6.615	6.03	6.305	6.09
ENSMUSG00000000142	6.37833333333333	6.71666666666667	6.24	6.305	5.485	5.0175	4.3325	4.28
ENSMUSG00000000148	4.1625	4.12166666666667	3.95416666666667	3.90666666666667	3.86875	3.79625	3.6225	3.54625
ENSMUSG00000000149	7.38222222222222	7.25	7.30444444444444	7.36777777777778	6.62833333333333	6.105	5.84666666666667	5.82
ENSMUSG00000000154	4.54	3.43833333333333	3.44333333333333	3.435	3.405	3.435	3.435	3.435
ENSMUSG00000000157	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.235
ENSMUSG00000000159	6.53666666666667	2.62333333333333	2.23666666666667	2.23	2.23	2.23	2.33	5.02
ENSMUSG00000000167	2.62333333333333	2.66666666666667	2.66	2.48	2.23	2.23	2.23	2.23
ENSMUSG00000000168	7.32	7.06083333333333	7.07083333333333	6.92083333333333	6.16875	6.29	6.7375	7.58625
ENSMUSG00000000171	10.705	10.385	10.3966666666667	10.385	10.07	10.1875	10.5075	11.0425
ENSMUSG00000000182	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000184	9.42047619047619	10.8980952380952	11.0957142857143	11.1004761904762	11.005	10.6242857142857	10.0157142857143	9.72714285714286
ENSMUSG00000000194	7.16	7.04666666666667	6.80666666666667	6.83333333333333	5.5025	5.5375	5.5725	6.125
ENSMUSG00000000197	2.565	2.275	2.44666666666667	2.65666666666667	4.7825	5.5225	5.79	5.5975
ENSMUSG00000000202	2.23	2.23	2.59333333333333	3.59	2.26	2.23	2.23	2.23
ENSMUSG00000000204	2.23	2.23	2.23	2.23	2.23	2.23	2.23	6.66
ENSMUSG00000000214	2.23	2.23	2.23	3.10333333333333	2.575	2.345	2.23	2.23
ENSMUSG00000000215	2.36333333333333	2.28666666666667	2.31	2.29333333333333	2.275	2.26	4.005	7.14
ENSMUSG00000000216	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000223	2.77222222222222	2.8	2.83444444444444	2.93333333333333	3.465	3.32333333333333	2.935	2.83
ENSMUSG00000000244	4.41666666666667	4.03	4.53333333333333	4.62166666666667	4.9525	6.1125	5.61	4.3525
ENSMUSG00000000247	3.57	7.2	7.99	8.76333333333333	9.265	8.325	7.19	7.48
ENSMUSG00000000248	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000253	5.87666666666667	6.81333333333333	7.8	8.17333333333333	8.24	9.445	8.865	8.39
ENSMUSG00000000263	2.25666666666667	2.23	2.23	2.40166666666667	2.23	2.23	2.23	2.23
ENSMUSG00000000266	2.24	2.24	2.24	2.24666666666667	2.24	2.24	3.3675	3.21
ENSMUSG00000000275	8.41555555555555	5.61	4.71444444444444	4.89777777777778	4.80833333333334	5.775	6.05666666666667	6.935
ENSMUSG00000000276	2.59555555555555	2.41111111111111	2.43333333333333	2.41777777777778	2.40333333333333	2.40333333333333	2.40333333333333	2.40333333333333
ENSMUSG00000000278	11.1183333333333	10.0433333333333	10.1616666666667	10.2533333333333	10.1525	10.4275	10.77	11.25
ENSMUSG00000000282	5.07833333333333	5.085	5.05	5.135	4.7725	4.7525	4.6375	4.625
ENSMUSG00000000290	2.23	2.23	2.23	2.23	2.24	2.965	3.23	4.95
ENSMUSG00000000295	9.79666666666667	9.87	10.26	10.15	9.17	8.805	8.585	8.46
ENSMUSG00000000296	7.41	8.32666666666667	8.25333333333333	8.43666666666667	7.755	7.485	7.275	7.795
ENSMUSG00000000301	3.25666666666667	2.36666666666667	2.23	2.24666666666667	2.23	2.23	2.23	7.94
ENSMUSG00000000303	11.0566666666667	9.13	8.13666666666667	7.85666666666667	7.65	9.2	10.035	10.54
ENSMUSG00000000305	4.04777777777778	4.13	3.89444444444444	4.24888888888889	5.385	5.04166666666667	4.54833333333334	4.23833333333334
ENSMUSG00000000308	2.26666666666667	2.23166666666667	2.23166666666667	2.235	2.235	2.7575	7.8925	9.865
ENSMUSG00000000317	5.35333333333333	5.47	5.4	5.39333333333333	5.435	5.535	5.9	5.61
ENSMUSG00000000318	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.44
ENSMUSG00000000320	2.38166666666667	2.52166666666667	2.61333333333333	2.75	2.7575	3.3275	3.4825	3.4425
ENSMUSG00000000325	4.71111111111111	5.44888888888889	5.66777777777778	5.99777777777778	4.96666666666667	4.575	4.56833333333334	3.99166666666667
ENSMUSG00000000326	6.495	6.36166666666667	6.71666666666667	6.89833333333333	6.645	7.0925	6.925	7.15
ENSMUSG00000000339	10.49	10.5733333333333	10.63	10.4966666666667	9.675	9.49	9.155	8.83
ENSMUSG00000000340	8.78	8.34666666666667	7.91333333333333	7.62666666666667	8.125	7.975	8.56	8.775
ENSMUSG00000000346	10.1433333333333	10.89	11.4266666666667	11.5066666666667	11.195	11.3	11.4	11.365
ENSMUSG00000000355	10.7566666666667	10.76	10.7866666666667	11.0033333333333	10.69	10.775	10.72	10.81
ENSMUSG00000000359	2.36	2.36	2.34833333333333	2.36	2.36	2.36	2.36	2.36
ENSMUSG00000000365	4.78777777777778	2.38222222222222	2.23444444444444	2.23111111111111	2.23	2.23	2.23	2.23
ENSMUSG00000000374	8.89333333333333	8.19	8.24333333333333	8.42666666666667	8.51	8.75	8.555	8.575
ENSMUSG00000000378	8.42888888888889	8.30444444444445	8.19555555555556	8.2	7.92166666666667	7.79166666666667	7.575	7.33666666666667
ENSMUSG00000000381	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000384	9.38166666666667	9.01666666666667	8.75916666666667	8.06333333333333	7.10625	7.055	6.68125	6.59125
ENSMUSG00000000385	10.4122222222222	8.05666666666667	4.49222222222222	2.74666666666667	2.42833333333334	3.37166666666667	3.53666666666667	4.88833333333333
ENSMUSG00000000386	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000392	2.81	2.88666666666667	6.56	7.62333333333333	7.7	9.2	10.145	10.78
ENSMUSG00000000394	2.23666666666667	2.23666666666667	2.24	2.55	2.235	2.31	3.32	5.065
ENSMUSG00000000399	11.3533333333333	11.2833333333333	11.4466666666667	11.53	11.205	11.385	11.665	12.205
ENSMUSG00000000402	2.23	2.23	2.23	2.23	8.195	9.1	8.825	8.305
ENSMUSG00000000409	8.06333333333333	7.62333333333333	7.46666666666667	6.84333333333333	4.415	4.09	5.095	5.925
ENSMUSG00000000411	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000416	3.56666666666667	5.07666666666667	5.26333333333333	5.24	7.285	7.565	7.04	6.325
ENSMUSG00000000420	9.455	9.42666666666667	9.45	9.375	8.8275	9.175	9.1025	8.835
ENSMUSG00000000435	2.25666666666667	3.87333333333333	6.16	6.40333333333333	6.185	6.64	6.655	6.27
ENSMUSG00000000439	6.44222222222222	6.25333333333333	6.23222222222222	6.18333333333333	5.76833333333333	5.72666666666667	5.78	5.82
ENSMUSG00000000440	2.66	2.24	2.23666666666667	2.24	2.235	2.405	5.43	8.285
ENSMUSG00000000441	10.1783333333333	10.245	10.275	10.3216666666667	10.3175	10.0975	9.945	9.85
ENSMUSG00000000486	2.25333333333333	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000489	3.69	3.35	3.62166666666667	3.79666666666667	3.395	3.7325	3.675	4.2625
ENSMUSG00000000530	2.96166666666667	3.10833333333333	3.04833333333333	3.10166666666667	3.04	3.04	3.04	3.2575
ENSMUSG00000000531	5.47833333333333	5.50833333333333	6.14333333333333	6.145	5.395	4.9975	5.0025	5.08
ENSMUSG00000000532	9.55333333333333	8.84	8.85333333333333	9.15666666666667	8.95	8.875	8.485	8.87
ENSMUSG00000000538	2.9725	3.03666666666667	3.03333333333333	3.1275	3.15625	3.13	3.1875	3.34125
ENSMUSG00000000544	2.25833333333333	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000552	5.83	6.77333333333333	7.25333333333333	6.99	5.84	5.77	5.945	5.825
ENSMUSG00000000555	4.98	4.85833333333333	4.63666666666667	4.51666666666667	4.1825	4.1575	3.98	3.94
ENSMUSG00000000560	2.23	2.23	2.23	2.23	2.34	2.49	2.7	2.99
ENSMUSG00000000561	10.9166666666666	10.8255555555556	10.5544444444444	9.81444444444444	9.12333333333333	9	8.70666666666667	8.22
ENSMUSG00000000562	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000563	13.2033333333333	13.16	13.3033333333333	13.28	13.805	13.64	13.895	14.085
ENSMUSG00000000567	4.13666666666667	6.805	7.11833333333333	8.10166666666667	8.18	6.95	5.96	5.8225
ENSMUSG00000000568	7.61111111111111	8.03111111111111	8.27555555555555	8.27444444444444	8.04833333333334	7.77666666666667	7.305	6.60833333333334
ENSMUSG00000000581	6.15333333333333	6.06555555555556	6.30888888888889	6.33444444444444	6.32833333333333	6.28833333333334	6.21333333333333	5.94666666666667
ENSMUSG00000000594	5.05888888888889	4.22666666666667	4.29	4.39111111111111	4.38	4.59333333333334	5.64833333333333	6.07166666666667
ENSMUSG00000000600	8.20333333333333	8.33333333333333	8.42333333333333	8.35333333333333	9.615	9.235	9.11	8.725
ENSMUSG00000000605	6.68666666666667	6.52833333333333	6.79666666666667	7.35	7.9625	7.965	7.75	8.02
ENSMUSG00000000606	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000627	2.355	3.34833333333333	2.34333333333333	2.88833333333333	4.2175	4.05	3.865	3.6075
ENSMUSG00000000628	10.7566666666667	11.23	10.4933333333333	9.66	8.085	7.725	7.805	9.46
ENSMUSG00000000631	7.79	7.07	7.19333333333333	7.49333333333333	7.525	8.03	7.905	8.025
ENSMUSG00000000632	2.76	2.765	2.75	2.77	3.66	4.1625	3.9025	3.1625
ENSMUSG00000000673	3.66333333333333	3.44333333333333	3.36	3.36	3.5	3.65	4.955	4.75
ENSMUSG00000000682	2.38333333333333	2.37666666666667	2.38666666666667	2.52	2.555	4.93	5.53	7.29
ENSMUSG00000000686	2.23	2.31	2.23166666666667	2.40666666666667	2.23	2.23	2.23	2.245
ENSMUSG00000000690	7.00666666666667	7.72666666666667	7.70333333333333	7.73333333333333	7.3	6.065	5.255	4.955
ENSMUSG00000000693	3.44333333333333	3.90333333333333	3.72333333333333	5.09	5.35	5.725	5.485	5.835
ENSMUSG00000000706	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000708	7.19666666666667	5.72	7.01333333333333	7.77666666666667	8.5	9.135	9.365	9.66
ENSMUSG00000000724	2.23	2.23	2.23	2.23	6.255	8.3	9.225	9.27
ENSMUSG00000000730	8.50666666666667	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000731	2.75666666666667	2.72333333333333	2.69	2.69	2.69	2.69	2.69	2.69
ENSMUSG00000000732	2.28	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000738	6.55666666666667	6.70666666666667	6.71	6.64333333333333	5.595	5.51	5.25	5.36
ENSMUSG00000000739	4.47	4.52333333333333	4.51333333333333	4.46333333333333	4.16	4.345	4.925	4.975
ENSMUSG00000000743	9.42666666666667	9.27	9.03666666666667	9.02666666666667	8.685	8.785	8.725	8.705
ENSMUSG00000000751	11.9533333333333	11.8666666666667	11.8966666666667	11.8116666666667	11.2975	11.3525	10.7425	10.18
ENSMUSG00000000753	3.025	7.13833333333333	9.55833333333333	9.72	9.1675	9.7425	10.28	11.22
ENSMUSG00000000759	7.77	8.06333333333333	8.23333333333333	8.12333333333333	8.145	8.095	7.98	7.295
ENSMUSG00000000766	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000776	7.81666666666667	7.83166666666667	7.35	6.74833333333333	5.515	4.555	4.2625	3.5775
ENSMUSG00000000782	6.40833333333333	6.155	5.43333333333333	4.55666666666667	3.16	3.275	3.305	4.35
ENSMUSG00000000787	12.8022222222222	12.7911111111111	12.7222222222222	12.72	12.7316666666667	12.71	12.5383333333333	12.1266666666667
ENSMUSG00000000791	2.23333333333333	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000792	2.30166666666667	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000794	2.23	2.23	2.45333333333333	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000804	5.95333333333333	5.77833333333333	5.82166666666667	5.97166666666667	6.6775	7.34	7.085	6.42
ENSMUSG00000000805	12.58	11.13	8.40166666666667	3.965	2.445	2.445	2.445	5.1725
ENSMUSG00000000811	3.66666666666667	4.45222222222222	4.84444444444445	4.18777777777778	3.58	3.5	3.41166666666666	3.55333333333333
ENSMUSG00000000817	3.72166666666667	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000823	4.96666666666667	4.63333333333333	4.74	4.83666666666667	5.1575	5.1275	4.89	4.6275
ENSMUSG00000000826	8.73533333333333	8.82133333333333	8.612	8.502	8.539	8.389	8.279	8.104
ENSMUSG00000000827	8.60777777777778	8.46888888888889	8.53444444444444	8.44222222222222	7.79166666666666	7.74166666666667	7.79833333333334	7.67666666666666
ENSMUSG00000000838	8.01666666666667	8.16444444444445	8.24555555555555	8.21888888888889	7.91333333333333	7.81333333333333	7.65333333333333	7.235
ENSMUSG00000000861	3.41833333333333	2.68083333333333	3.17833333333333	7.85916666666667	9.11625	8.75125	7.795	7.065
ENSMUSG00000000869	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000876	2.455	2.415	2.45833333333333	2.57	2.4625	2.465	2.8925	3.715
ENSMUSG00000000881	7.77	7.97333333333333	7.88333333333333	7.92666666666667	7.205	5.86	6.025	5.875
ENSMUSG00000000884	6.34333333333333	6.54333333333333	6.31666666666667	5.66333333333333	3.185	2.905	2.695	2.47
ENSMUSG00000000889	2.23	2.23	2.23	2.60333333333333	2.265	2.475	2.23	2.23
ENSMUSG00000000901	3.45333333333333	4.56	5.27666666666667	6.17	7.715	7.365	5.845	4.41
ENSMUSG00000000902	9.93833333333333	10.02	10.08	10.165	9.775	9.585	9.23	9.0025
ENSMUSG00000000903	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000915	4.82333333333333	4.47111111111111	4.52555555555556	4.42777777777778	4.3	4.53333333333333	4.695	4.94166666666666
ENSMUSG00000000916	7.93833333333333	7.625	7.45333333333333	7.04666666666667	5.96	5.695	5.6625	5.4925
ENSMUSG00000000934	5.96666666666667	5.38666666666667	5.65333333333333	4.96333333333333	3.75	4.66	5.055	4.69
ENSMUSG00000000938	2.65666666666667	2.62	4.52666666666667	6.26666666666667	7.105	5.34	4.14	3.665
ENSMUSG00000000942	2.51	2.92333333333333	4.88	5.09	4.14	2.63	2.655	2.565
ENSMUSG00000000948	8.48416666666667	8.31666666666667	7.90583333333333	7.91833333333333	7.75125	8.025	7.8275	7.74
ENSMUSG00000000957	7.335	8.13333333333333	8.16	8.56166666666667	9.3275	9.55	9.3075	9.7575
ENSMUSG00000000958	9.35666666666667	5.06833333333333	3.02	2.87166666666667	2.7025	2.9625	3.0725	5.2
ENSMUSG00000000959	8.525	8.425	8.36833333333333	8.29	7.7925	7.5825	7.47	7.405
ENSMUSG00000000976	6.06333333333333	6.5175	6.4975	6.34583333333333	6.095	5.48125	4.90375	4.60125
ENSMUSG00000000982	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000000983	2.23	2.23	2.23	2.23	2.23	2.23	3.865	7.43
ENSMUSG00000001014	3.1	2.33666666666667	3.3	4.70666666666667	5.45	8.115	6.665	2.7
ENSMUSG00000001016	9.92666666666667	10.4016666666667	10.535	10.615	10.445	9.69	9.32	8.65
ENSMUSG00000001017	11.9366666666667	12.0666666666667	12.0266666666667	12.09	12.65	12.355	12.09	11.58
ENSMUSG00000001018	9.62	9.33	9.395	9.48833333333333	8.4775	8.2125	8.065	8.3975
ENSMUSG00000001020	2.37	2.32	2.29	2.28666666666667	2.295	2.325	3.64	5.005
ENSMUSG00000001021	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001023	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001025	9.70333333333333	7.91666666666667	7.31666666666667	7.11333333333333	7.575	9	11.085	11.73
ENSMUSG00000001027	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001029	3.58	7.54333333333333	7.93666666666667	7.86666666666667	7.125	7.465	8.075	8.65
ENSMUSG00000001034	7.85	8.22666666666667	8.15333333333333	8.19666666666667	7.44	6.77	6.51	6.27
ENSMUSG00000001036	7.67222222222222	7.63333333333334	7.47444444444444	7.32555555555556	6.76333333333334	6.815	6.43666666666667	6.51333333333333
ENSMUSG00000001039	8.66333333333333	8.78333333333333	8.62	8.63	7.175	6.315	5.98	5.575
ENSMUSG00000001052	7.935	8.035	8.07333333333333	7.77666666666667	7.1175	6.78	6.4275	6.69
ENSMUSG00000001053	6.46666666666667	6.55666666666667	6.21333333333333	5.78666666666667	4.525	5.12	5.4	5.22
ENSMUSG00000001054	8.02333333333333	7.44333333333333	7.62333333333333	7.69	7.525	7.615	7.29	7.38
ENSMUSG00000001056	13.1683333333333	12.7266666666667	12.505	11.95	10.4775	10.6425	10.505	9.97
ENSMUSG00000001062	3.82	3.905	4.00333333333333	4.15333333333333	4.505	4.38	4.14	3.985
ENSMUSG00000001065	2.9225	3.02166666666667	3.10416666666667	2.94166666666667	2.99375	2.91625	2.8625	2.82
ENSMUSG00000001082	8.26	8.08333333333333	7.24333333333333	6.66333333333333	6.195	6.43	5.615	5.495
ENSMUSG00000001089	8.38166666666667	8.69	8.71	8.32	8.055	7.885	7.3975	7.3575
ENSMUSG00000001095	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001098	9.10333333333333	9.16333333333333	8.95666666666667	8.92666666666667	7.995	7.835	7.78	7.795
ENSMUSG00000001100	9.29833333333333	9.29833333333333	9.465	9.39	8.975	8.9875	8.8925	9.07
ENSMUSG00000001103	2.23	2.23	2.28333333333333	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001105	6.38333333333333	6.89	6.51666666666667	6.76666666666667	7.525	7.61	7.965	7.805
ENSMUSG00000001119	2.68	2.89	3.70333333333333	5.39333333333333	9.07	11.025	11.63	11.96
ENSMUSG00000001120	5.79833333333333	6.69	6.91333333333333	7.10333333333333	6.415	6.0225	5.6825	5.5175
ENSMUSG00000001123	7.54666666666667	3.08333333333333	3.22	4.42	6.145	8.805	9.8	11.14
ENSMUSG00000001127	5.39466666666667	5.23	5.142	4.99533333333333	6.029	6.026	5.912	5.92
ENSMUSG00000001128	3.87666666666667	3.86666666666667	3.8	3.86666666666667	4.535	5.22	6.21	6.75
ENSMUSG00000001131	5.35666666666667	5.13666666666667	6.16333333333333	6.38666666666667	5.26	5.68	6.82	7.465
ENSMUSG00000001138	5.14166666666667	5.2675	5.00416666666667	4.64166666666667	4.3	4.25125	4.06875	4.08125
ENSMUSG00000001143	6.64166666666667	6.56833333333333	6.33833333333333	6.30166666666667	6.0725	5.51	5.645	5.385
ENSMUSG00000001150	8.77	8.82333333333333	8.81	8.94	8.62	7.98	7.715	7.365
ENSMUSG00000001151	7.81833333333333	7.91166666666667	7.79333333333333	7.71333333333333	7.2325	7.155	7.2675	7.31
ENSMUSG00000001155	2.23	2.23	2.23	2.23	2.23	3.585	5.34	6.115
ENSMUSG00000001156	3.89222222222222	3.94333333333333	4.00444444444444	4.21111111111111	4.765	4.85	4.97333333333333	4.81333333333334
ENSMUSG00000001157	8.13777777777778	8.59	8.64	8.90666666666667	8.83	8.245	7.74333333333333	7.645
ENSMUSG00000001158	11.94	12.07	12.15	12.0533333333333	11.445	11.4	11.4	11.37
ENSMUSG00000001166	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001168	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001173	3.8	3.63	3.57666666666667	3.64666666666667	3.90166666666667	4.14	3.55	3.41
ENSMUSG00000001175	11.1986666666667	11.62	11.6873333333333	11.776	12.271	12.235	12.502	12.342
ENSMUSG00000001211	7.1225	5.90083333333333	5.52166666666667	5.62333333333333	5.22375	5.42	5.88	6.73375
ENSMUSG00000001225	2.23	2.23	2.23	2.23	2.23	2.23	2.255	3.45166666666667
ENSMUSG00000001227	2.43	2.41666666666667	2.45333333333333	2.43	2.43	2.43	2.43	2.43
ENSMUSG00000001228	9.49	9.83333333333333	9.40333333333333	9.03	8.575	8.59	7.8925	7.135
ENSMUSG00000001229	7.74	8.11666666666667	7.6	7.58333333333333	7.105	6.53	6.07	6.12
ENSMUSG00000001240	7.41	8.26	8.15333333333333	8.03666666666667	7.31	7.5	8.025	8.28
ENSMUSG00000001247	10.1866666666667	9.51333333333333	8.13	7.20666666666667	5.23	5.39	6.46	6.7
ENSMUSG00000001248	7.94666666666667	8.11666666666667	7.95333333333333	8.41	9.145	8.855	8.405	8.385
ENSMUSG00000001249	7.60666666666667	5.62666666666667	4.33	4.28333333333333	4.02	5.58	6.46	7.16
ENSMUSG00000001260	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001280	9.33333333333333	9.42333333333333	9.43777777777778	9.40111111111111	9.00833333333334	9.07166666666667	8.78333333333333	8.67666666666667
ENSMUSG00000001281	2.3	2.3	2.28	2.3	2.3	2.445	2.34	2.31
ENSMUSG00000001285	5.95666666666667	6.16166666666667	5.94833333333333	5.945	5.5025	5.415	5.28	5.06
ENSMUSG00000001288	7.60833333333333	8.03	7.26833333333333	7.48833333333333	7.295	6.7775	6.65	6.8425
ENSMUSG00000001289	11.3033333333333	11.84	12.0166666666667	12.245	12.15	11.9	11.945	11.8575
ENSMUSG00000001300	6.66083333333333	7.74583333333333	7.6925	7.955	7.50125	6.93875	6.40875	6.38875
ENSMUSG00000001305	11.13	10.8233333333333	10.58	10.06	9.095	9.24	8.945	8.39
ENSMUSG00000001313	8.78333333333333	7.74333333333333	8.27	9.62666666666667	8.93	8.15	7.28	6.73
ENSMUSG00000001323	3.78133333333333	3.65666666666667	4.314	4.95733333333333	4.889	4.739	4.882	5.08
ENSMUSG00000001333	2.23	2.23	2.23	2.23	2.23	2.23166666666666	2.25166666666667	2.23166666666666
ENSMUSG00000001334	3.21166666666667	3.28	3.24333333333333	3.38166666666667	3.72	4.5325	4.1925	3.7875
ENSMUSG00000001348	8.71333333333333	6.62333333333333	8.64333333333333	9.27666666666667	8.435	9.525	9.91	10.735
ENSMUSG00000001349	4.11333333333333	6.86666666666667	6.46	6.06333333333333	4.235	5.435	6.625	7.8
ENSMUSG00000001366	6.49833333333333	6.11833333333333	6.23333333333333	6.32666666666667	6.7925	7.185	7.175	7.1625
ENSMUSG00000001376	6.875	6.52666666666667	6.55833333333333	6.385	6.335	5.9625	5.95	5.945
ENSMUSG00000001380	11.2616666666667	11.04	11.09	11.0133333333333	10.805	10.9775	10.8025	10.3175
ENSMUSG00000001383	5.85333333333333	5.88666666666667	5.86833333333333	5.83666666666667	5.585	5.465	5.4075	5.2
ENSMUSG00000001403	12.3666666666667	12.42	12.45	12.55	11.86	11.995	11.835	10.69
ENSMUSG00000001415	8.49	8.36666666666667	8.05	7.84666666666667	7.535	7.71	7.46	7.135
ENSMUSG00000001416	13.0216666666667	12.96	12.8566666666667	12.7108333333333	11.9925	11.83125	11.63	11.24125
ENSMUSG00000001417	4.30666666666667	2.35333333333333	2.37	2.33666666666667	2.37	2.72	3.025	3.39
ENSMUSG00000001418	10.0066666666667	8.92	8.53666666666667	8.69666666666667	8.24	8.38	8.455	8.99
ENSMUSG00000001419	6.19888888888889	5.83555555555555	5.75888888888889	5.78111111111111	6.00666666666667	6.22666666666666	6.27333333333334	6.39
ENSMUSG00000001420	5.57666666666667	2.52	2.38	2.29	2.275	2.43	2.84	3.81
ENSMUSG00000001424	8.61	8.73	8.54333333333333	8.57666666666667	8.7	8.57	8.425	8.36
ENSMUSG00000001435	8.74833333333333	9.845	9.77166666666667	9.63	8.1575	8.14	8.1125	8.3625
ENSMUSG00000001436	9.3	8.49666666666667	8.29166666666667	7.725	6.105	6.2525	6.03	6.37
ENSMUSG00000001440	11.0033333333333	11.1683333333333	11.1491666666667	10.8425	10.23125	9.75625	9.375	8.24875
ENSMUSG00000001441	6.68111111111111	6.88222222222222	6.74555555555556	6.89777777777778	6.93166666666666	6.82833333333333	6.65	6.49166666666667
ENSMUSG00000001444	2.23	2.23	2.23	2.23	2.23	2.23	2.23	2.23
ENSMUSG00000001445	9.99333333333333	9.77666666666667	9.68666666666667	9.59	8.78	8.735	8.73	8.94
ENSMUSG00000001467	5.75666666666667	6.69333333333333	7.24888888888889	7.86666666666667	7.18833333333333	6.93666666666666	6.92	6.72166666666667
ENSMUSG00000001472	7.35666666666667	7.3125	7.1925	7.00916666666667	7.30875	7.37375	7.275	7.3225
ENSMUSG00000001473	9.83666666666667	9.72666666666667	9.66333333333333	9.22	9.12	10.435	10.965	10.36
ENSMUSG00000001482	7.17666666666667	6.73	6.73666666666667	6.68333333333333	6.58	6.57	6.67	6.495
ENSMUSG00000001493	5.50666666666667	8.97	9.05666666666667	7.66666666666667	5.31	4.93	4.09	4.085
ENSMUSG00000001494	2.625	2.85666666666667	2.955	2.85166666666667	2.625	2.625	2.625	2.625
