Ensembl.Gene.ID	Mouse_E7.5	Mouse_E8.5	Mouse_E9.5	Mouse_E10.5	Mouse_E12.5	Mouse_E14.5	Mouse_E16.5	Mouse_E18.5
ENSMUSG00000089743	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089745	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089759	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089762	11.1837594734322	15.242207968703	16.260878914691	16.2421044573756	10.0561069961746	5.98976748270851	5.22343914835567	4.28709385014517
ENSMUSG00000089774	4.74585053963394	5.63511262357854	6.69873596798346	6.39376919778102	6.25495714502875	6.18668537228109	5.25673375521778	5.23552180847857
ENSMUSG00000089788	19.881205511775	21.3327788334592	15.1107147736811	13.7291144447436	25.4571674801574	23.7112530385673	22.3933738495231	22.1042212080968
ENSMUSG00000089789	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089804	2.64512029224508	3.41448185359588	3.27917599356109	2.79271173696425	3.10587550000416	5.70608010347611	6.715524116891	4.69947631703215
ENSMUSG00000089809	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089810	11.1450666050577	13.579263540946	14.5707173374717	16.69873216662	18.0009357550209	14.5203064850746	12.7949269010616	11.1579493308032
ENSMUSG00000089812	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089815	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089824	18.6644646332178	22.5665052907715	22.9079710106643	22.0086690902359	18.0217432680411	14.2708563107215	10.6172139387085	8.61390054598018
ENSMUSG00000089827	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089832	24.3919523720922	22.3158986616065	22.5230973445439	28.8733513473624	22.0850776543461	16.8830072637117	13.760872108404	12.6625845759817
ENSMUSG00000089840	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089847	2.55206781666271	2.56685179512581	2.60268371088387	2.56685179512581	2.56685179512581	2.58470566127498	2.56685179512581	2.63901582154579
ENSMUSG00000089857	2.31605042928986	2.29739670999407	2.35381347443753	3.07020147722468	2.65277074157936	2.29739670999407	2.27363394647203	2.2657677705916
ENSMUSG00000089862	5.92439020914625	6.04538128309082	6.94431953521629	6.8132036644522	7.31698854364195	7.7141115060156	7.78798443120533	7.7141115060156
ENSMUSG00000089871	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089872	9.91766159951189	9.72478710295172	9.73602810936474	9.80374754023305	9.69674133561434	8.89195101066821	6.63455636651553	7.38705848583516
ENSMUSG00000089875	2.37018554188316	2.17346972505212	2.18858740252148	2.17096028415452	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089876	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089889	2.27889322976008	2.24751903323789	2.45376995450761	2.74156560995941	2.26184489413172	2.21529679930596	2.21146130664054	2.25011696937762
ENSMUSG00000089890	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089900	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089911	27.0177070093596	24.5049279535101	24.5616118177974	22.7453542641398	22.1425581114213	21.9325248796753	21.7810258639916	20.9662944617338
ENSMUSG00000089917	8.26300572119509	8.54452326438281	8.56428812955755	9.41525389775014	8.75434961008592	8.50021893292122	8.72406186132206	11.6116412535963
ENSMUSG00000089922	2.16595009105185	2.16595009105185	2.19872422677039	2.18353652914128	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089935	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089940	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089942	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089952	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089968	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089983	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
ENSMUSG00000089984	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185	2.16595009105185
