Ensembl.Gene.ID	scorecutoff	connectivity	toppercentile
ENSMUSG00000030979	400	20	50
ENSMUSG00000030980	400	3	80
ENSMUSG00000030981	400	2	90
ENSMUSG00000030983	400	12	60
ENSMUSG00000030986	400	1	100
ENSMUSG00000030987	400	27	40
ENSMUSG00000030990	400	2	90
ENSMUSG00000030994	400	23	50
ENSMUSG00000030996	400	31	40
ENSMUSG00000031004	400	115	10
ENSMUSG00000031007	400	41	30
ENSMUSG00000031010	400	58	20
ENSMUSG00000031012	400	51	30
ENSMUSG00000031015	400	19	50
ENSMUSG00000031016	400	51	30
ENSMUSG00000031021	400	3	80
ENSMUSG00000031023	400	3	80
ENSMUSG00000031024	400	11	60
ENSMUSG00000031026	400	3	80
ENSMUSG00000031027	400	7	70
ENSMUSG00000031028	400	31	40
ENSMUSG00000031029	400	58	20
ENSMUSG00000031059	400	135	10
ENSMUSG00000031060	400	13	60
ENSMUSG00000031065	400	24	50
ENSMUSG00000031066	400	2	90
ENSMUSG00000031068	400	37	30
ENSMUSG00000031070	400	7	70
ENSMUSG00000031072	400	6	80
ENSMUSG00000031073	400	64	20
ENSMUSG00000031074	400	85	20
ENSMUSG00000031075	400	5	80
ENSMUSG00000031077	400	96	10
ENSMUSG00000031078	400	68	20
ENSMUSG00000031089	400	5	80
ENSMUSG00000031090	400	10	70
ENSMUSG00000031093	400	5	80
ENSMUSG00000031095	400	19	50
ENSMUSG00000031097	400	60	20
ENSMUSG00000031098	400	1	100
ENSMUSG00000031099	400	22	50
ENSMUSG00000031101	400	3	80
ENSMUSG00000031103	400	77	20
ENSMUSG00000031104	400	5	80
ENSMUSG00000031105	400	6	80
ENSMUSG00000031107	400	5	80
ENSMUSG00000031109	400	3	80
ENSMUSG00000031111	400	4	80
ENSMUSG00000031112	400	10	70
ENSMUSG00000031119	400	8	70
ENSMUSG00000031125	400	36	40
ENSMUSG00000031129	400	23	50
ENSMUSG00000031130	400	15	60
ENSMUSG00000031131	400	5	80
ENSMUSG00000031132	400	89	10
ENSMUSG00000031133	400	40	30
ENSMUSG00000031134	400	70	20
ENSMUSG00000031137	400	31	40
ENSMUSG00000031138	400	39	30
ENSMUSG00000031139	400	76	20
ENSMUSG00000031142	400	33	40
ENSMUSG00000031144	400	91	10
ENSMUSG00000031145	400	4	80
ENSMUSG00000031146	400	4	80
ENSMUSG00000031153	400	3	80
ENSMUSG00000031154	400	4	80
ENSMUSG00000031155	400	19	50
ENSMUSG00000031156	400	39	30
ENSMUSG00000031157	400	11	60
ENSMUSG00000031158	400	3	80
ENSMUSG00000031160	400	28	40
ENSMUSG00000031161	400	51	30
ENSMUSG00000031162	400	111	10
ENSMUSG00000031163	400	5	80
ENSMUSG00000031165	400	43	30
ENSMUSG00000031167	400	32	40
ENSMUSG00000031168	400	26	40
ENSMUSG00000031169	400	31	40
ENSMUSG00000031170	400	14	60
ENSMUSG00000031171	400	36	40
ENSMUSG00000031173	400	77	20
ENSMUSG00000031174	400	48	30
ENSMUSG00000031176	400	3	80
ENSMUSG00000031182	400	11	60
ENSMUSG00000031189	400	23	50
ENSMUSG00000031196	400	64	20
ENSMUSG00000031197	400	238	10
ENSMUSG00000031200	400	24	50
ENSMUSG00000031201	400	22	50
ENSMUSG00000031202	400	1	100
ENSMUSG00000031204	400	1	100
ENSMUSG00000031207	400	60	20
ENSMUSG00000031209	400	24	50
ENSMUSG00000031210	400	4	80
ENSMUSG00000031214	400	42	30
ENSMUSG00000031216	400	29	40
ENSMUSG00000031217	400	59	20
ENSMUSG00000031220	400	41	30
ENSMUSG00000031221	400	58	20
ENSMUSG00000031224	400	1	100
ENSMUSG00000031226	400	16	60
ENSMUSG00000031227	400	11	60
ENSMUSG00000031229	400	56	20
ENSMUSG00000031230	400	20	50
ENSMUSG00000031231	400	14	60
ENSMUSG00000031232	400	2	90
ENSMUSG00000031233	400	56	20
ENSMUSG00000031239	400	13	60
ENSMUSG00000031241	400	19	50
ENSMUSG00000031242	400	28	40
ENSMUSG00000031246	400	25	40
ENSMUSG00000031250	400	19	50
ENSMUSG00000031253	400	17	50
ENSMUSG00000031255	400	24	50
ENSMUSG00000031256	400	92	10
ENSMUSG00000031257	400	39	30
ENSMUSG00000031262	400	84	20
ENSMUSG00000031264	400	79	20
ENSMUSG00000031266	400	49	30
ENSMUSG00000031271	400	1	100
ENSMUSG00000031273	400	41	30
ENSMUSG00000031274	400	17	50
ENSMUSG00000031278	400	27	40
ENSMUSG00000031283	400	18	50
ENSMUSG00000031284	400	47	30
ENSMUSG00000031285	400	54	20
ENSMUSG00000031286	400	4	80
ENSMUSG00000031289	400	33	40
ENSMUSG00000031292	400	28	40
ENSMUSG00000031293	400	37	30
ENSMUSG00000031295	400	22	50
ENSMUSG00000031297	400	11	60
ENSMUSG00000031298	400	15	60
ENSMUSG00000031299	400	68	20
ENSMUSG00000031302	400	37	30
ENSMUSG00000031304	400	75	20
ENSMUSG00000031309	400	54	20
ENSMUSG00000031310	400	3	80
ENSMUSG00000031311	400	34	40
ENSMUSG00000031312	400	7	70
ENSMUSG00000031314	400	76	20
ENSMUSG00000031320	400	69	20
ENSMUSG00000031320	400	120	10
ENSMUSG00000031325	400	15	60
ENSMUSG00000031326	400	21	50
ENSMUSG00000031327	400	3	80
ENSMUSG00000031328	400	81	20
ENSMUSG00000031329	400	23	50
ENSMUSG00000031330	400	2	90
ENSMUSG00000031333	400	8	70
ENSMUSG00000031337	400	27	40
ENSMUSG00000031340	400	13	60
ENSMUSG00000031342	400	33	40
ENSMUSG00000031343	400	28	40
ENSMUSG00000031347	400	69	20
ENSMUSG00000031349	400	134	10
ENSMUSG00000031351	400	19	50
ENSMUSG00000031352	400	25	40
ENSMUSG00000031353	400	106	10
ENSMUSG00000031354	400	48	30
ENSMUSG00000031355	400	24	50
ENSMUSG00000031357	400	8	70
ENSMUSG00000031358	400	7	70
ENSMUSG00000031360	400	54	20
ENSMUSG00000031364	400	29	40
ENSMUSG00000031365	400	3	80
ENSMUSG00000031367	400	14	60
ENSMUSG00000031370	400	1	100
ENSMUSG00000031371	400	8	70
ENSMUSG00000031372	400	9	70
ENSMUSG00000031373	400	10	70
ENSMUSG00000031375	400	78	20
ENSMUSG00000031376	400	4	80
ENSMUSG00000031377	400	13	60
ENSMUSG00000031378	400	19	50
ENSMUSG00000031379	400	5	80
ENSMUSG00000031380	400	55	20
ENSMUSG00000031381	400	24	50
ENSMUSG00000031382	400	1	100
ENSMUSG00000031383	400	11	60
ENSMUSG00000031384	400	1	100
ENSMUSG00000031385	400	32	40
ENSMUSG00000031386	400	42	30
ENSMUSG00000031387	400	16	60
ENSMUSG00000031388	400	6	80
ENSMUSG00000031389	400	24	50
ENSMUSG00000031390	400	46	30
ENSMUSG00000031391	400	82	20
ENSMUSG00000031392	400	92	10
ENSMUSG00000031393	400	91	10
ENSMUSG00000031394	400	16	60
ENSMUSG00000031397	400	61	20
ENSMUSG00000031398	400	46	30
ENSMUSG00000031400	400	11	60
ENSMUSG00000031400	400	12	60
ENSMUSG00000031402	400	11	60
ENSMUSG00000031403	400	225	10
ENSMUSG00000031410	400	4	80
ENSMUSG00000031422	400	29	40
ENSMUSG00000031424	400	1	100
ENSMUSG00000031425	400	51	30
ENSMUSG00000031429	400	43	30
ENSMUSG00000031430	400	2	90
ENSMUSG00000031431	400	35	40
ENSMUSG00000031432	400	25	40
ENSMUSG00000031432	400	17	50
ENSMUSG00000031438	400	40	30
ENSMUSG00000031441	400	6	80
ENSMUSG00000031442	400	49	30
ENSMUSG00000031443	400	21	50
ENSMUSG00000031444	400	21	50
ENSMUSG00000031445	400	11	60
ENSMUSG00000031446	400	39	30
ENSMUSG00000031447	400	72	20
ENSMUSG00000031448	400	1	100
ENSMUSG00000031449	400	11	60
ENSMUSG00000031450	400	48	30
ENSMUSG00000031451	400	55	20
ENSMUSG00000031453	400	9	70
ENSMUSG00000031458	400	3	80
ENSMUSG00000031461	400	21	50
ENSMUSG00000031465	400	47	30
ENSMUSG00000031467	400	4	80
ENSMUSG00000031471	400	4	80
ENSMUSG00000031478	400	9	70
ENSMUSG00000031479	400	10	70
ENSMUSG00000031481	400	2	90
ENSMUSG00000031482	400	2	90
ENSMUSG00000031483	400	1	100
ENSMUSG00000031485	400	43	30
ENSMUSG00000031486	400	11	60
ENSMUSG00000031487	400	24	50
ENSMUSG00000031488	400	11	60
ENSMUSG00000031489	400	28	40
ENSMUSG00000031490	400	76	20
ENSMUSG00000031491	400	23	50
ENSMUSG00000031492	400	14	60
ENSMUSG00000031493	400	27	40
ENSMUSG00000031494	400	20	50
ENSMUSG00000031495	400	2	90
ENSMUSG00000031497	400	72	20
ENSMUSG00000031502	400	72	20
ENSMUSG00000031503	400	69	20
ENSMUSG00000031504	400	5	80
ENSMUSG00000031505	400	7	70
ENSMUSG00000031506	400	19	50
ENSMUSG00000031511	400	43	30
ENSMUSG00000031513	400	3	80
ENSMUSG00000031516	400	22	50
ENSMUSG00000031517	400	25	40
ENSMUSG00000031518	400	1	100
ENSMUSG00000031519	400	33	40
ENSMUSG00000031520	400	74	20
ENSMUSG00000031521	400	13	60
ENSMUSG00000031523	400	40	30
ENSMUSG00000031527	400	9	70
ENSMUSG00000031529	400	12	60
ENSMUSG00000031530	400	27	40
ENSMUSG00000031532	400	4	80
ENSMUSG00000031533	400	2	90
ENSMUSG00000031535	400	59	20
ENSMUSG00000031536	400	47	30
ENSMUSG00000031537	400	95	10
ENSMUSG00000031538	400	46	30
ENSMUSG00000031539	400	8	70
ENSMUSG00000031540	400	39	30
ENSMUSG00000031543	400	26	40
ENSMUSG00000031545	400	17	50
ENSMUSG00000031546	400	19	50
ENSMUSG00000031548	400	95	10
ENSMUSG00000031549	400	20	50
ENSMUSG00000031551	400	60	20
ENSMUSG00000031553	400	8	70
ENSMUSG00000031554	400	2	90
ENSMUSG00000031555	400	32	40
ENSMUSG00000031557	400	5	80
ENSMUSG00000031558	400	31	40
ENSMUSG00000031561	400	2	90
ENSMUSG00000031562	400	46	30
ENSMUSG00000031565	400	117	10
ENSMUSG00000031574	400	46	30
ENSMUSG00000031575	400	32	40
ENSMUSG00000031576	400	7	70
ENSMUSG00000031577	400	1	100
ENSMUSG00000031578	400	83	20
ENSMUSG00000031583	400	68	20
ENSMUSG00000031584	400	83	20
ENSMUSG00000031585	400	61	20
ENSMUSG00000031586	400	23	50
ENSMUSG00000031590	400	18	50
ENSMUSG00000031591	400	36	40
ENSMUSG00000031592	400	65	20
ENSMUSG00000031595	400	7	70
ENSMUSG00000031596	400	5	80
ENSMUSG00000031600	400	2	90
ENSMUSG00000031601	400	17	50
ENSMUSG00000031603	400	77	20
ENSMUSG00000031604	400	26	40
ENSMUSG00000031605	400	3	80
ENSMUSG00000031608	400	9	70
ENSMUSG00000031609	400	47	30
ENSMUSG00000031610	400	10	70
ENSMUSG00000031613	400	21	50
ENSMUSG00000031616	400	31	40
ENSMUSG00000031618	400	81	20
ENSMUSG00000031621	400	9	70
ENSMUSG00000031622	400	56	20
ENSMUSG00000031626	400	6	80
ENSMUSG00000031627	400	28	40
ENSMUSG00000031628	400	177	10
ENSMUSG00000031629	400	82	20
ENSMUSG00000031633	400	36	40
ENSMUSG00000031634	400	6	80
ENSMUSG00000031635	400	8	70
ENSMUSG00000031636	400	17	50
ENSMUSG00000031639	400	121	10
ENSMUSG00000031640	400	31	40
ENSMUSG00000031641	400	15	60
ENSMUSG00000031642	400	24	50
ENSMUSG00000031644	400	25	40
ENSMUSG00000031645	400	59	20
ENSMUSG00000031647	400	1	100
ENSMUSG00000031651	400	3	80
ENSMUSG00000031652	400	4	80
ENSMUSG00000031654	400	14	60
ENSMUSG00000031659	400	85	20
ENSMUSG00000031660	400	24	50
ENSMUSG00000031661	400	64	20
ENSMUSG00000031662	400	1	100
ENSMUSG00000031665	400	42	30
ENSMUSG00000031666	400	176	10
ENSMUSG00000031667	400	21	50
ENSMUSG00000031668	400	44	30
ENSMUSG00000031669	400	8	70
ENSMUSG00000031672	400	108	10
ENSMUSG00000031673	400	41	30
ENSMUSG00000031681	400	257	10
ENSMUSG00000031682	400	5	80
ENSMUSG00000031683	400	4	80
ENSMUSG00000031683	400	19	50
ENSMUSG00000031684	400	8	70
ENSMUSG00000031688	400	25	40
ENSMUSG00000031691	400	14	60
ENSMUSG00000031696	400	35	40
ENSMUSG00000031697	400	78	20
ENSMUSG00000031698	400	44	30
ENSMUSG00000031700	400	8	70
ENSMUSG00000031701	400	10	70
ENSMUSG00000031703	400	4	80
ENSMUSG00000031706	400	19	50
ENSMUSG00000031708	400	13	60
ENSMUSG00000031710	400	59	20
ENSMUSG00000031711	400	2	90
ENSMUSG00000031712	400	113	10
ENSMUSG00000031714	400	67	20
ENSMUSG00000031715	400	54	20
ENSMUSG00000031722	400	43	30
ENSMUSG00000031723	400	9	70
ENSMUSG00000031725	400	1	100
ENSMUSG00000031729	400	3	80
ENSMUSG00000031730	400	43	30
ENSMUSG00000031731	400	43	30
ENSMUSG00000031732	400	11	60
ENSMUSG00000031734	400	37	30
ENSMUSG00000031737	400	18	50
ENSMUSG00000031738	400	1	100
ENSMUSG00000031740	400	116	10
ENSMUSG00000031748	400	82	20
ENSMUSG00000031749	400	21	50
ENSMUSG00000031750	400	4	80
ENSMUSG00000031751	400	58	20
ENSMUSG00000031753	400	12	60
ENSMUSG00000031754	400	96	10
ENSMUSG00000031755	400	39	30
ENSMUSG00000031756	400	111	10
ENSMUSG00000031757	400	11	60
ENSMUSG00000031758	400	1	100
ENSMUSG00000031762	400	46	30
ENSMUSG00000031765	400	62	20
ENSMUSG00000031766	400	51	30
ENSMUSG00000031767	400	2	90
ENSMUSG00000031770	400	46	30
ENSMUSG00000031772	400	2	90
ENSMUSG00000031775	400	7	70
ENSMUSG00000031776	400	8	70
ENSMUSG00000031778	400	51	30
ENSMUSG00000031779	400	58	20
ENSMUSG00000031780	400	70	20
ENSMUSG00000031781	400	5	80
ENSMUSG00000031782	400	30	40
ENSMUSG00000031783	400	215	10
ENSMUSG00000031785	400	17	50
ENSMUSG00000031786	400	2	90
ENSMUSG00000031787	400	6	80
ENSMUSG00000031788	400	14	60
ENSMUSG00000031789	400	40	30
ENSMUSG00000031790	400	15	60
ENSMUSG00000031791	400	4	80
ENSMUSG00000031792	400	1	100
ENSMUSG00000031796	400	16	60
ENSMUSG00000031799	400	72	20
ENSMUSG00000031803	400	17	50
ENSMUSG00000031805	400	127	10
ENSMUSG00000031807	400	30	40
ENSMUSG00000031808	400	25	40
ENSMUSG00000031811	400	2	90
ENSMUSG00000031812	400	28	40
ENSMUSG00000031813	400	4	80
ENSMUSG00000031816	400	5	80
ENSMUSG00000031818	400	83	20
ENSMUSG00000031819	400	3	80
ENSMUSG00000031820	400	24	50
ENSMUSG00000031821	400	26	40
ENSMUSG00000031822	400	2	90
ENSMUSG00000031823	400	3	80
ENSMUSG00000031824	400	3	80
ENSMUSG00000031825	400	3	80
ENSMUSG00000031826	400	11	60
ENSMUSG00000031827	400	7	70
ENSMUSG00000031831	400	11	60
ENSMUSG00000031832	400	40	30
ENSMUSG00000031833	400	14	60
ENSMUSG00000031834	400	209	10
ENSMUSG00000031835	400	50	30
ENSMUSG00000031838	400	12	60
ENSMUSG00000031839	400	19	50
ENSMUSG00000031840	400	72	20
ENSMUSG00000031841	400	62	20
ENSMUSG00000031842	400	55	20
ENSMUSG00000031844	400	37	30
ENSMUSG00000031845	400	26	40
ENSMUSG00000031848	400	66	20
ENSMUSG00000031849	400	59	20
ENSMUSG00000031851	400	6	80
ENSMUSG00000031853	400	16	60
ENSMUSG00000031858	400	3	80
ENSMUSG00000031860	400	6	80
ENSMUSG00000031861	400	23	50
ENSMUSG00000031862	400	3	80
ENSMUSG00000031865	400	153	10
ENSMUSG00000031870	400	134	10
ENSMUSG00000031871	400	58	20
ENSMUSG00000031872	400	8	70
ENSMUSG00000031875	400	9	70
ENSMUSG00000031877	400	14	60
ENSMUSG00000031878	400	121	10
ENSMUSG00000031879	400	1	100
ENSMUSG00000031880	400	40	30
ENSMUSG00000031881	400	11	60
ENSMUSG00000031883	400	3	80
ENSMUSG00000031885	400	39	30
ENSMUSG00000031886	400	18	50
ENSMUSG00000031887	400	74	20
ENSMUSG00000031889	400	1	100
ENSMUSG00000031891	400	22	50
ENSMUSG00000031893	400	2	90
ENSMUSG00000031896	400	43	30
ENSMUSG00000031897	400	64	20
ENSMUSG00000031898	400	4	80
ENSMUSG00000031901	400	2	90
ENSMUSG00000031902	400	49	30
ENSMUSG00000031903	400	24	50
ENSMUSG00000031904	400	3	80
ENSMUSG00000031906	400	43	30
ENSMUSG00000031910	400	6	80
ENSMUSG00000031913	400	10	70
ENSMUSG00000031916	400	10	70
ENSMUSG00000031917	400	183	10
ENSMUSG00000031918	400	18	50
ENSMUSG00000031921	400	43	30
ENSMUSG00000031922	400	61	20
ENSMUSG00000031924	400	1	100
ENSMUSG00000031925	400	1	100
ENSMUSG00000031928	400	107	10
ENSMUSG00000031930	400	29	40
ENSMUSG00000031932	400	10	70
ENSMUSG00000031933	400	3	80
ENSMUSG00000031934	400	22	50
ENSMUSG00000031935	400	43	30
ENSMUSG00000031936	400	9	70
ENSMUSG00000031938	400	2	90
ENSMUSG00000031939	400	7	70
ENSMUSG00000031948	400	128	10
ENSMUSG00000031949	400	7	70
ENSMUSG00000031950	400	16	60
ENSMUSG00000031954	400	5	80
ENSMUSG00000031955	400	92	10
ENSMUSG00000031957	400	26	40
ENSMUSG00000031958	400	26	40
ENSMUSG00000031960	400	56	20
ENSMUSG00000031962	400	32	40
ENSMUSG00000031963	400	31	40
ENSMUSG00000031965	400	30	40
ENSMUSG00000031967	400	14	60
ENSMUSG00000031969	400	11	60
ENSMUSG00000031970	400	6	80
ENSMUSG00000031974	400	9	70
ENSMUSG00000031979	400	23	50
ENSMUSG00000031980	400	56	20
ENSMUSG00000031981	400	3	80
ENSMUSG00000031982	400	1	100
ENSMUSG00000031985	400	32	40
ENSMUSG00000031987	400	27	40
ENSMUSG00000031988	400	4	80
ENSMUSG00000031990	400	58	20
ENSMUSG00000031991	400	3	80
ENSMUSG00000031993	400	4	80
ENSMUSG00000031994	400	4	80
ENSMUSG00000031995	400	22	50
ENSMUSG00000031996	400	48	30
ENSMUSG00000031997	400	44	30
ENSMUSG00000032000	400	88	10
ENSMUSG00000032002	400	1	100
ENSMUSG00000032006	400	17	50
ENSMUSG00000032009	400	5	80
ENSMUSG00000032010	400	62	20
ENSMUSG00000032011	400	65	20
ENSMUSG00000032012	400	88	10
ENSMUSG00000032013	400	5	80
ENSMUSG00000032014	400	6	80
ENSMUSG00000032015	400	183	10
ENSMUSG00000032017	400	6	80
ENSMUSG00000032018	400	45	30
ENSMUSG00000032020	400	7	70
ENSMUSG00000032021	400	8	70
ENSMUSG00000032024	400	6	80
ENSMUSG00000032026	400	13	60
ENSMUSG00000032030	400	25	40
ENSMUSG00000032033	400	151	10
ENSMUSG00000032034	400	26	40
ENSMUSG00000032035	400	40	30
ENSMUSG00000032035	400	209	10
ENSMUSG00000032036	400	12	60
ENSMUSG00000032038	400	32	40
ENSMUSG00000032040	400	17	50
ENSMUSG00000032041	400	51	30
ENSMUSG00000032042	400	96	10
ENSMUSG00000032044	400	5	80
ENSMUSG00000032046	400	7	70
ENSMUSG00000032047	400	87	10
ENSMUSG00000032048	400	49	30
ENSMUSG00000032050	400	66	20
ENSMUSG00000032051	400	10	70
ENSMUSG00000032053	400	49	30
ENSMUSG00000032056	400	11	60
ENSMUSG00000032057	400	1	100
ENSMUSG00000032058	400	45	30
ENSMUSG00000032059	400	4	80
ENSMUSG00000032060	400	59	20
ENSMUSG00000032064	400	17	50
ENSMUSG00000032065	400	16	60
ENSMUSG00000032067	400	90	10
ENSMUSG00000032068	400	1	100
ENSMUSG00000032076	400	40	30
ENSMUSG00000032077	400	3	80
ENSMUSG00000032078	400	40	30
ENSMUSG00000032079	400	43	30
ENSMUSG00000032080	400	48	30
ENSMUSG00000032081	400	49	30
ENSMUSG00000032083	400	101	10
ENSMUSG00000032085	400	59	20
ENSMUSG00000032086	400	62	20
ENSMUSG00000032087	400	22	50
ENSMUSG00000032089	400	70	20
ENSMUSG00000032091	400	7	70
ENSMUSG00000032092	400	11	60
ENSMUSG00000032093	400	99	10
ENSMUSG00000032094	400	83	20
ENSMUSG00000032096	400	51	30
ENSMUSG00000032097	400	80	20
ENSMUSG00000032098	400	34	40
ENSMUSG00000032099	400	6	80
ENSMUSG00000032101	400	19	50
ENSMUSG00000032103	400	15	60
ENSMUSG00000032105	400	40	30
ENSMUSG00000032108	400	2	90
ENSMUSG00000032109	400	42	30
ENSMUSG00000032110	400	32	40
ENSMUSG00000032112	400	67	20
ENSMUSG00000032113	400	96	10
ENSMUSG00000032114	400	44	30
ENSMUSG00000032115	400	103	10
ENSMUSG00000032116	400	16	60
ENSMUSG00000032118	400	8	70
ENSMUSG00000032119	400	52	30
ENSMUSG00000032120	400	7	70
ENSMUSG00000032121	400	2	90
ENSMUSG00000032122	400	12	60
ENSMUSG00000032123	400	46	30
ENSMUSG00000032125	400	19	50
ENSMUSG00000032126	400	86	20
ENSMUSG00000032126	400	1	100
ENSMUSG00000032127	400	71	20
ENSMUSG00000032128	400	41	30
ENSMUSG00000032131	400	35	40
ENSMUSG00000032134	400	14	60
ENSMUSG00000032135	400	67	20
ENSMUSG00000032171	400	97	10
ENSMUSG00000032174	400	23	50
ENSMUSG00000032175	400	132	10
ENSMUSG00000032177	400	59	20
ENSMUSG00000032178	400	16	60
ENSMUSG00000032179	400	26	40
ENSMUSG00000032180	400	4	80
ENSMUSG00000032181	400	16	60
ENSMUSG00000032185	400	92	10
ENSMUSG00000032186	400	5	80
ENSMUSG00000032187	400	110	10
ENSMUSG00000032191	400	13	60
ENSMUSG00000032192	400	53	30
ENSMUSG00000032193	400	91	10
ENSMUSG00000032194	400	3	80
ENSMUSG00000032198	400	3	80
ENSMUSG00000032202	400	44	30
ENSMUSG00000032204	400	12	60
ENSMUSG00000032207	400	83	20
ENSMUSG00000032212	400	6	80
ENSMUSG00000032215	400	22	50
ENSMUSG00000032215	400	6	80
ENSMUSG00000032215	400	39	30
ENSMUSG00000032216	400	58	20
ENSMUSG00000032217	400	16	60
ENSMUSG00000032218	400	167	10
ENSMUSG00000032220	400	2	90
ENSMUSG00000032221	400	15	60
ENSMUSG00000032226	400	8	70
ENSMUSG00000032228	400	196	10
ENSMUSG00000032231	400	74	20
ENSMUSG00000032232	400	10	70
ENSMUSG00000032235	400	3	80
ENSMUSG00000032238	400	90	10
ENSMUSG00000032239	400	45	30
ENSMUSG00000032243	400	79	20
ENSMUSG00000032244	400	8	70
ENSMUSG00000032245	400	29	40
ENSMUSG00000032246	400	15	60
ENSMUSG00000032249	400	30	40
ENSMUSG00000032251	400	3	80
ENSMUSG00000032252	400	17	50
ENSMUSG00000032253	400	26	40
ENSMUSG00000032254	400	69	20
ENSMUSG00000032257	400	17	50
ENSMUSG00000032258	400	18	50
ENSMUSG00000032259	400	51	30
ENSMUSG00000032262	400	5	80
ENSMUSG00000032263	400	41	30
ENSMUSG00000032264	400	83	20
ENSMUSG00000032267	400	6	80
ENSMUSG00000032268	400	7	70
ENSMUSG00000032269	400	6	80
ENSMUSG00000032271	400	23	50
ENSMUSG00000032274	400	90	10
ENSMUSG00000032279	400	45	30
ENSMUSG00000032280	400	16	60
ENSMUSG00000032281	400	10	70
ENSMUSG00000032285	400	19	50
ENSMUSG00000032288	400	104	10
ENSMUSG00000032289	400	15	60
ENSMUSG00000032290	400	1	100
ENSMUSG00000032291	400	45	30
ENSMUSG00000032292	400	246	10
ENSMUSG00000032293	400	50	30
ENSMUSG00000032294	400	163	10
ENSMUSG00000032295	400	19	50
ENSMUSG00000032298	400	33	40
ENSMUSG00000032299	400	5	80
ENSMUSG00000032301	400	71	20
ENSMUSG00000032303	400	8	70
ENSMUSG00000032306	400	79	20
ENSMUSG00000032307	400	1	100
ENSMUSG00000032308	400	8	70
ENSMUSG00000032309	400	2	90
ENSMUSG00000032310	400	112	10
ENSMUSG00000032311	400	7	70
ENSMUSG00000032312	400	115	10
ENSMUSG00000032314	400	146	10
ENSMUSG00000032315	400	141	10
ENSMUSG00000032316	400	4	80
ENSMUSG00000032318	400	18	50
ENSMUSG00000032320	400	6	80
ENSMUSG00000032322	400	15	60
ENSMUSG00000032323	400	62	20
ENSMUSG00000032324	400	45	30
ENSMUSG00000032327	400	16	60
ENSMUSG00000032328	400	19	50
ENSMUSG00000032329	400	3	80
ENSMUSG00000032330	400	98	10
ENSMUSG00000032332	400	12	60
ENSMUSG00000032334	400	14	60
ENSMUSG00000032336	400	21	50
ENSMUSG00000032338	400	33	40
ENSMUSG00000032340	400	32	40
ENSMUSG00000032342	400	38	30
ENSMUSG00000032343	400	3	80
ENSMUSG00000032346	400	14	60
ENSMUSG00000032348	400	98	10
ENSMUSG00000032349	400	10	70
ENSMUSG00000032350	400	59	20
ENSMUSG00000032352	400	2	90
ENSMUSG00000032353	400	6	80
ENSMUSG00000032356	400	54	20
ENSMUSG00000032357	400	8	70
ENSMUSG00000032359	400	35	40
ENSMUSG00000032360	400	6	80
ENSMUSG00000032363	400	6	80
ENSMUSG00000032366	400	92	10
ENSMUSG00000032368	400	36	40
ENSMUSG00000032369	400	16	60
ENSMUSG00000032370	400	27	40
ENSMUSG00000032372	400	21	50
ENSMUSG00000032373	400	20	50
ENSMUSG00000032374	400	36	40
ENSMUSG00000032375	400	9	70
ENSMUSG00000032377	400	4	80
ENSMUSG00000032380	400	15	60
ENSMUSG00000032381	400	23	50
ENSMUSG00000032382	400	23	50
ENSMUSG00000032383	400	70	20
ENSMUSG00000032384	400	14	60
ENSMUSG00000032386	400	1	100
ENSMUSG00000032388	400	13	60
ENSMUSG00000032393	400	17	50
ENSMUSG00000032394	400	1	100
ENSMUSG00000032396	400	3	80
ENSMUSG00000032397	400	51	30
ENSMUSG00000032398	400	25	40
ENSMUSG00000032399	400	294	10
ENSMUSG00000032400	400	125	10
ENSMUSG00000032401	400	10	70
ENSMUSG00000032402	400	155	10
ENSMUSG00000032405	400	63	20
ENSMUSG00000032407	400	5	80
ENSMUSG00000032409	400	45	30
ENSMUSG00000032410	400	47	30
ENSMUSG00000032411	400	153	10
ENSMUSG00000032412	400	2	90
ENSMUSG00000032413	400	8	70
ENSMUSG00000032415	400	1	100
ENSMUSG00000032418	400	18	50
ENSMUSG00000032418	400	18	50
ENSMUSG00000032419	400	24	50
ENSMUSG00000032420	400	111	10
ENSMUSG00000032422	400	1	100
ENSMUSG00000032423	400	53	30
ENSMUSG00000032431	400	9	70
ENSMUSG00000032434	400	3	80
ENSMUSG00000032435	400	18	50
ENSMUSG00000032436	400	2	90
ENSMUSG00000032437	400	17	50
ENSMUSG00000032440	400	67	20
ENSMUSG00000032446	400	79	20
ENSMUSG00000032449	400	2	90
ENSMUSG00000032452	400	2	90
ENSMUSG00000032454	400	20	50
ENSMUSG00000032456	400	42	30
ENSMUSG00000032458	400	41	30
ENSMUSG00000032459	400	40	30
ENSMUSG00000032462	400	193	10
ENSMUSG00000032463	400	26	40
ENSMUSG00000032469	400	5	80
ENSMUSG00000032470	400	37	30
ENSMUSG00000032473	400	36	40
ENSMUSG00000032475	400	95	10
ENSMUSG00000032477	400	56	20
ENSMUSG00000032478	400	87	10
ENSMUSG00000032479	400	13	60
ENSMUSG00000032480	400	1	100
ENSMUSG00000032481	400	27	40
ENSMUSG00000032482	400	13	60
ENSMUSG00000032484	400	16	60
ENSMUSG00000032485	400	39	30
ENSMUSG00000032487	400	230	10
ENSMUSG00000032491	400	3	80
ENSMUSG00000032492	400	50	30
ENSMUSG00000032494	400	49	30
ENSMUSG00000032495	400	9	70
