Ensembl.Gene.ID	scorecutoff	connectivity	toppercentile
ENSDARG00000019420	400	2	80
ENSDARG00000019442	400	1	90
ENSDARG00000019444	400	45	20
ENSDARG00000019459	400	1	90
ENSDARG00000019487	400	7	50
ENSDARG00000019492	400	53	10
ENSDARG00000019498	400	4	60
ENSDARG00000019507	400	65	10
ENSDARG00000019521	400	13	40
ENSDARG00000019529	400	10	40
ENSDARG00000019532	400	12	40
ENSDARG00000019549	400	20	30
ENSDARG00000019556	400	119	10
ENSDARG00000019564	400	1	90
ENSDARG00000019566	400	12	40
ENSDARG00000019581	400	15	30
ENSDARG00000019588	400	1	90
ENSDARG00000019595	400	1	90
ENSDARG00000019601	400	1	90
ENSDARG00000019644	400	30	20
ENSDARG00000019646	400	1	90
ENSDARG00000019702	400	47	10
ENSDARG00000019706	400	18	30
ENSDARG00000019707	400	26	20
ENSDARG00000019709	400	2	80
ENSDARG00000019715	400	27	20
ENSDARG00000019717	400	63	10
ENSDARG00000019726	400	9	50
ENSDARG00000019728	400	11	40
ENSDARG00000019732	400	10	40
ENSDARG00000019743	400	4	60
ENSDARG00000019747	400	21	30
ENSDARG00000019752	400	1	90
ENSDARG00000019763	400	2	80
ENSDARG00000019778	400	165	10
ENSDARG00000019791	400	11	40
ENSDARG00000019797	400	1	90
ENSDARG00000019810	400	24	30
ENSDARG00000019815	400	20	30
ENSDARG00000019838	400	36	20
ENSDARG00000019845	400	6	60
ENSDARG00000019874	400	18	30
ENSDARG00000019877	400	18	30
ENSDARG00000019897	400	29	20
ENSDARG00000019902	400	6	60
ENSDARG00000019907	400	6	60
ENSDARG00000019917	400	3	70
ENSDARG00000019920	400	10	40
ENSDARG00000019941	400	56	10
ENSDARG00000019949	400	8	50
ENSDARG00000019951	400	4	60
ENSDARG00000019969	400	6	60
ENSDARG00000019973	400	1	90
ENSDARG00000019995	400	23	30
ENSDARG00000019998	400	4	60
ENSDARG00000020007	400	29	20
ENSDARG00000020008	400	24	30
ENSDARG00000020015	400	50	10
ENSDARG00000020028	400	29	20
ENSDARG00000020031	400	25	20
ENSDARG00000020043	400	4	60
ENSDARG00000020046	400	1	90
ENSDARG00000020053	400	16	30
ENSDARG00000020054	400	15	30
ENSDARG00000020072	400	30	20
ENSDARG00000020077	400	90	10
ENSDARG00000020079	400	1	90
ENSDARG00000020085	400	2	80
ENSDARG00000020101	400	70	10
ENSDARG00000020133	400	2	80
ENSDARG00000020134	400	1	90
ENSDARG00000020136	400	8	50
ENSDARG00000020143	400	13	40
ENSDARG00000020164	400	12	40
ENSDARG00000020187	400	1	90
ENSDARG00000020197	400	129	10
ENSDARG00000020201	400	10	40
ENSDARG00000020217	400	9	50
ENSDARG00000020218	400	3	70
ENSDARG00000020232	400	75	10
ENSDARG00000020237	400	4	60
ENSDARG00000020241	400	5	60
ENSDARG00000020250	400	1	90
ENSDARG00000020265	400	1	90
ENSDARG00000020289	400	9	50
ENSDARG00000020298	400	1	90
ENSDARG00000020311	400	76	10
ENSDARG00000020332	400	6	60
ENSDARG00000020334	400	16	30
ENSDARG00000020354	400	6	60
ENSDARG00000020364	400	119	10
ENSDARG00000020377	400	2	80
ENSDARG00000020397	400	3	70
ENSDARG00000020442	400	24	30
ENSDARG00000020448	400	8	50
ENSDARG00000020454	400	66	10
ENSDARG00000020465	400	90	10
ENSDARG00000020467	400	1	90
ENSDARG00000020469	400	56	10
ENSDARG00000020482	400	1	90
ENSDARG00000020494	400	27	20
ENSDARG00000020497	400	8	50
ENSDARG00000020509	400	11	40
ENSDARG00000020529	400	5	60
ENSDARG00000020573	400	2	80
ENSDARG00000020574	400	14	40
ENSDARG00000020595	400	45	20
ENSDARG00000020596	400	2	80
ENSDARG00000020602	400	13	40
ENSDARG00000020606	400	17	30
ENSDARG00000020609	400	13	40
ENSDARG00000020610	400	10	40
ENSDARG00000020623	400	12	40
ENSDARG00000020625	400	57	10
ENSDARG00000020642	400	15	30
ENSDARG00000020656	400	5	60
ENSDARG00000020676	400	8	50
ENSDARG00000020679	400	51	10
ENSDARG00000020693	400	1	90
ENSDARG00000020708	400	1	90
ENSDARG00000020711	400	51	10
ENSDARG00000020730	400	18	30
ENSDARG00000020741	400	49	10
ENSDARG00000020744	400	9	50
ENSDARG00000020746	400	8	50
ENSDARG00000020749	400	1	90
ENSDARG00000020759	400	1	90
ENSDARG00000020761	400	5	60
ENSDARG00000020771	400	18	30
ENSDARG00000020785	400	25	20
ENSDARG00000020814	400	1	90
ENSDARG00000020840	400	3	70
ENSDARG00000020841	400	7	50
ENSDARG00000020847	400	5	60
ENSDARG00000020850	400	42	20
ENSDARG00000020872	400	10	40
ENSDARG00000020884	400	18	30
ENSDARG00000020891	400	1	90
ENSDARG00000020893	400	4	60
ENSDARG00000020895	400	5	60
ENSDARG00000020898	400	1	90
ENSDARG00000020913	400	62	10
ENSDARG00000020926	400	7	50
ENSDARG00000020953	400	14	40
ENSDARG00000020956	400	219	10
ENSDARG00000020957	400	2	80
ENSDARG00000020960	400	10	40
ENSDARG00000020986	400	7	50
ENSDARG00000021022	400	9	50
ENSDARG00000021059	400	35	20
ENSDARG00000021097	400	19	30
ENSDARG00000021107	400	79	10
ENSDARG00000021112	400	19	30
ENSDARG00000021113	400	3	70
ENSDARG00000021120	400	6	60
ENSDARG00000021124	400	5	60
ENSDARG00000021137	400	4	60
ENSDARG00000021149	400	3	70
ENSDARG00000021150	400	1	90
ENSDARG00000021163	400	3	70
ENSDARG00000021172	400	4	60
ENSDARG00000021177	400	43	20
ENSDARG00000021184	400	8	50
ENSDARG00000021201	400	17	30
ENSDARG00000021208	400	2	80
ENSDARG00000021220	400	37	20
ENSDARG00000021225	400	37	20
ENSDARG00000021232	400	1	90
ENSDARG00000021239	400	25	20
ENSDARG00000021257	400	109	10
ENSDARG00000021287	400	8	50
ENSDARG00000021339	400	22	30
ENSDARG00000021343	400	2	80
ENSDARG00000021346	400	56	10
ENSDARG00000021366	400	29	20
ENSDARG00000021370	400	2	80
ENSDARG00000021372	400	1	90
ENSDARG00000021378	400	1	90
ENSDARG00000021389	400	6	60
ENSDARG00000021404	400	1	90
ENSDARG00000021439	400	5	60
ENSDARG00000021443	400	1	90
ENSDARG00000021494	400	6	60
ENSDARG00000021509	400	5	60
ENSDARG00000021539	400	36	20
ENSDARG00000021555	400	20	30
ENSDARG00000021564	400	2	80
ENSDARG00000021566	400	3	70
ENSDARG00000021579	400	37	20
ENSDARG00000021647	400	21	30
ENSDARG00000021664	400	49	10
ENSDARG00000021669	400	71	10
ENSDARG00000021681	400	1	90
ENSDARG00000021697	400	2	80
ENSDARG00000021702	400	1	90
ENSDARG00000021789	400	5	60
ENSDARG00000021812	400	1	90
ENSDARG00000021833	400	14	40
ENSDARG00000021838	400	192	10
ENSDARG00000021853	400	3	70
ENSDARG00000021855	400	1	90
ENSDARG00000021895	400	10	40
ENSDARG00000021899	400	3	70
ENSDARG00000021905	400	5	60
ENSDARG00000021916	400	2	80
ENSDARG00000021924	400	48	10
ENSDARG00000021938	400	8	50
ENSDARG00000021945	400	6	60
ENSDARG00000021948	400	20	30
ENSDARG00000021984	400	56	10
ENSDARG00000021987	400	1	90
ENSDARG00000021991	400	1	90
ENSDARG00000022000	400	9	50
ENSDARG00000022048	400	1	90
ENSDARG00000022160	400	4	60
ENSDARG00000022183	400	25	20
ENSDARG00000022213	400	14	40
ENSDARG00000022218	400	13	40
ENSDARG00000022232	400	38	20
ENSDARG00000022254	400	45	20
ENSDARG00000022280	400	13	40
ENSDARG00000022295	400	2	80
ENSDARG00000022303	400	1	90
ENSDARG00000022315	400	14	40
ENSDARG00000022340	400	17	30
ENSDARG00000022350	400	3	70
ENSDARG00000022372	400	40	20
ENSDARG00000022410	400	16	30
ENSDARG00000022418	400	12	40
ENSDARG00000022424	400	1	90
ENSDARG00000022438	400	55	10
ENSDARG00000022456	400	24	30
ENSDARG00000022461	400	2	80
ENSDARG00000022509	400	7	50
ENSDARG00000022531	400	5	60
ENSDARG00000022564	400	44	20
ENSDARG00000022599	400	4	60
ENSDARG00000022631	400	17.5	30
ENSDARG00000022659	400	111	10
ENSDARG00000022684	400	8	50
ENSDARG00000022689	400	73	10
ENSDARG00000022690	400	1	90
ENSDARG00000022730	400	1	90
ENSDARG00000022788	400	13	40
ENSDARG00000022813	400	1	90
ENSDARG00000022817	400	1	90
ENSDARG00000022845	400	68	10
ENSDARG00000022858	400	2	80
ENSDARG00000022891	400	1	90
ENSDARG00000022918	400	15	30
ENSDARG00000022951	400	2	80
ENSDARG00000022974	400	1	90
ENSDARG00000022978	400	19	30
ENSDARG00000022995	400	7	50
ENSDARG00000023002	400	15	30
ENSDARG00000023028	400	6	60
ENSDARG00000023031	400	8	50
ENSDARG00000023104	400	17	30
ENSDARG00000023110	400	4	60
ENSDARG00000023111	400	57	10
ENSDARG00000023117	400	3	70
ENSDARG00000023160	400	11	40
ENSDARG00000023176	400	9	50
ENSDARG00000023220	400	5	60
ENSDARG00000023267	400	5	60
ENSDARG00000023290	400	2	80
ENSDARG00000023298	400	86	10
ENSDARG00000023299	400	105	10
ENSDARG00000023309	400	7	50
ENSDARG00000023316	400	10	40
ENSDARG00000023318	400	12	40
ENSDARG00000023323	400	2	80
ENSDARG00000023362	400	1	90
ENSDARG00000023396	400	10	40
ENSDARG00000023443	400	3	70
ENSDARG00000023448	400	5	60
ENSDARG00000023472	400	1	90
ENSDARG00000023495	400	1	90
ENSDARG00000023508	400	1	90
ENSDARG00000023536	400	8	50
ENSDARG00000023537	400	6	60
ENSDARG00000023583	400	18	30
ENSDARG00000023584	400	27	20
ENSDARG00000023627	400	6	60
ENSDARG00000023648	400	38	20
ENSDARG00000023656	400	1	90
ENSDARG00000023659	400	1	90
ENSDARG00000023672	400	3	70
ENSDARG00000023678	400	1	90
ENSDARG00000023683	400	4	60
ENSDARG00000023694	400	1	90
ENSDARG00000023712	400	27	20
ENSDARG00000023713	400	5	60
ENSDARG00000023722	400	2	80
ENSDARG00000023766	400	98	10
ENSDARG00000023797	400	2	80
ENSDARG00000023815	400	4	60
ENSDARG00000023820	400	1	90
ENSDARG00000023840	400	16	30
ENSDARG00000023852	400	13	40
ENSDARG00000023878	400	3	70
ENSDARG00000023900	400	1	90
ENSDARG00000023903	400	7	50
ENSDARG00000023920	400	8	50
ENSDARG00000023958	400	6	60
ENSDARG00000023963	400	5	60
ENSDARG00000023967	400	8	50
ENSDARG00000023989	400	160	10
ENSDARG00000023999	400	1	90
ENSDARG00000024047	400	1	90
ENSDARG00000024101	400	10	40
ENSDARG00000024112	400	59	10
ENSDARG00000024116	400	27	20
ENSDARG00000024124	400	2	80
ENSDARG00000024139	400	2	80
ENSDARG00000024141	400	12	40
ENSDARG00000024184	400	2	80
ENSDARG00000024204	400	49	10
ENSDARG00000024229	400	1	90
ENSDARG00000024277	400	9	50
ENSDARG00000024295	400	10	40
ENSDARG00000024306	400	1	90
ENSDARG00000024317	400	8	50
ENSDARG00000024398	400	4	60
ENSDARG00000024431	400	19	30
ENSDARG00000024443	400	8	50
ENSDARG00000024471	400	1	90
ENSDARG00000024478	400	7	50
ENSDARG00000024479	400	7	50
ENSDARG00000024492	400	1	90
ENSDARG00000024503	400	1	90
ENSDARG00000024540	400	2	80
ENSDARG00000024548	400	5	60
ENSDARG00000024561	400	33	20
ENSDARG00000024564	400	2	80
ENSDARG00000024598	400	14	40
ENSDARG00000024642	400	39	20
ENSDARG00000024651	400	9	50
ENSDARG00000024654	400	11	40
ENSDARG00000024681	400	7	50
ENSDARG00000024687	400	36	20
ENSDARG00000024746	400	8	50
ENSDARG00000024759	400	7	50
ENSDARG00000024771	400	1	90
ENSDARG00000024785	400	12	40
ENSDARG00000024829	400	21	30
ENSDARG00000024831	400	2	80
ENSDARG00000024844	400	29	20
ENSDARG00000024846	400	7	50
ENSDARG00000024873	400	3	70
ENSDARG00000024894	400	20	30
ENSDARG00000024904	400	2	80
ENSDARG00000024933	400	9	50
ENSDARG00000024940	400	26	20
ENSDARG00000024964	400	35	20
ENSDARG00000024967	400	8	50
ENSDARG00000025011	400	33	20
ENSDARG00000025012	400	26	20
ENSDARG00000025013	400	44	20
ENSDARG00000025032	400	3	70
ENSDARG00000025033	400	10	40
ENSDARG00000025043	400	46	20
ENSDARG00000025073	400	136	10
ENSDARG00000025074	400	3	70
ENSDARG00000025081	400	2	80
ENSDARG00000025091	400	2	80
ENSDARG00000025106	400	34	20
ENSDARG00000025147	400	6	60
ENSDARG00000025174	400	11	40
ENSDARG00000025212	400	1	90
ENSDARG00000025220	400	3	70
ENSDARG00000025226	400	1	90
ENSDARG00000025233	400	40	20
ENSDARG00000025269	400	12	40
ENSDARG00000025301	400	5	60
ENSDARG00000025309	400	3	70
ENSDARG00000025319	400	9	50
ENSDARG00000025332	400	7	50
ENSDARG00000025338	400	5	60
ENSDARG00000025340	400	1	90
ENSDARG00000025348	400	1	90
ENSDARG00000025350	400	9	50
ENSDARG00000025375	400	21	30
ENSDARG00000025386	400	40	20
ENSDARG00000025391	400	19	30
ENSDARG00000025420	400	2	80
ENSDARG00000025421	400	2	80
ENSDARG00000025428	400	6	60
ENSDARG00000025467	400	6	60
ENSDARG00000025504	400	61	10
ENSDARG00000025522	400	2	80
ENSDARG00000025549	400	26	20
ENSDARG00000025554	400	7	50
ENSDARG00000025566	400	64	10
ENSDARG00000025567	400	2	80
ENSDARG00000025581	400	149	10
ENSDARG00000025605	400	4	60
ENSDARG00000025607	400	8	50
ENSDARG00000025641	400	40	20
ENSDARG00000025679	400	14	40
ENSDARG00000025703	400	3	70
ENSDARG00000025718	400	2	80
ENSDARG00000025788	400	34	20
ENSDARG00000025797	400	5	60
ENSDARG00000025808	400	2	80
ENSDARG00000025820	400	47	10
ENSDARG00000025826	400	15	30
ENSDARG00000025850	400	113	10
ENSDARG00000025854	400	19	30
ENSDARG00000025859	400	1	90
ENSDARG00000025889	400	30	20
ENSDARG00000025899	400	2	80
ENSDARG00000025902	400	1	90
ENSDARG00000025904	400	5	60
ENSDARG00000025953	400	5	60
ENSDARG00000025972	400	39	20
ENSDARG00000025977	400	5	60
ENSDARG00000026048	400	3	70
ENSDARG00000026068	400	4	60
ENSDARG00000026072	400	25	20
ENSDARG00000026081	400	21	30
ENSDARG00000026090	400	16	30
ENSDARG00000026165	400	24	30
ENSDARG00000026170	400	10	40
ENSDARG00000026183	400	134	10
ENSDARG00000026185	400	3	70
ENSDARG00000026198	400	79	10
ENSDARG00000026224	400	11	40
ENSDARG00000026225	400	3	70
ENSDARG00000026281	400	4	60
ENSDARG00000026294	400	41	20
ENSDARG00000026348	400	7	50
ENSDARG00000026350	400	13	40
ENSDARG00000026359	400	11	40
ENSDARG00000026369	400	2	80
ENSDARG00000026376	400	9	50
ENSDARG00000026417	400	1	90
ENSDARG00000026444	400	3	70
ENSDARG00000026448	400	13	40
ENSDARG00000026454	400	20	30
ENSDARG00000026473	400	5	60
ENSDARG00000026489	400	37	20
ENSDARG00000026499	400	2	80
ENSDARG00000026513	400	4	60
ENSDARG00000026548	400	17	30
ENSDARG00000026577	400	47	10
ENSDARG00000026582	400	24	30
ENSDARG00000026595	400	11	40
ENSDARG00000026599	400	8	50
ENSDARG00000026629	400	46	20
ENSDARG00000026630	400	11	40
ENSDARG00000026635	400	1	90
ENSDARG00000026654	400	8	50
ENSDARG00000026655	400	3	70
ENSDARG00000026701	400	31	20
ENSDARG00000026712	400	9	50
ENSDARG00000026726	400	1	90
ENSDARG00000026736	400	11	40
ENSDARG00000026764	400	8	50
ENSDARG00000026767	400	3	70
ENSDARG00000026784	400	2	80
ENSDARG00000026796	400	8	50
ENSDARG00000026799	400	4	60
ENSDARG00000026806	400	41	20
ENSDARG00000026820	400	1	90
ENSDARG00000026834	400	3	70
ENSDARG00000026839	400	16	30
ENSDARG00000026845	400	67	10
ENSDARG00000026862	400	2	80
ENSDARG00000026864	400	1	90
ENSDARG00000026865	400	2	80
ENSDARG00000026871	400	3	70
ENSDARG00000026875	400	5	60
ENSDARG00000026902	400	1	90
ENSDARG00000026908	400	13	40
ENSDARG00000026925	400	8	50
ENSDARG00000026926	400	3	70
ENSDARG00000026985	400	23	30
ENSDARG00000027016	400	2	80
ENSDARG00000027017	400	8	50
ENSDARG00000027063	400	8	50
ENSDARG00000027088	400	12	40
ENSDARG00000027099	400	34	20
ENSDARG00000027109	400	130	10
ENSDARG00000027112	400	3	70
ENSDARG00000027143	400	7	50
ENSDARG00000027154	400	9	50
ENSDARG00000027169	400	5	60
ENSDARG00000027183	400	1	90
ENSDARG00000027199	400	21	30
ENSDARG00000027200	400	3	70
ENSDARG00000027234	400	5	60
ENSDARG00000027236	400	11	40
ENSDARG00000027249	400	6	60
ENSDARG00000027279	400	7	50
ENSDARG00000027290	400	1	90
ENSDARG00000027316	400	1	90
ENSDARG00000027322	400	3	70
ENSDARG00000027345	400	133	10
ENSDARG00000027355	400	14	40
ENSDARG00000027357	400	24	30
ENSDARG00000027397	400	21	30
ENSDARG00000027418	400	4	60
ENSDARG00000027419	400	44	20
ENSDARG00000027423	400	64	10
ENSDARG00000027428	400	5	60
ENSDARG00000027469	400	8	50
ENSDARG00000027491	400	8	50
ENSDARG00000027495	400	4	60
ENSDARG00000027497	400	1	90
ENSDARG00000027529	400	2	80
ENSDARG00000027552	400	69	10
ENSDARG00000027586	400	2	80
ENSDARG00000027587	400	3	70
ENSDARG00000027589	400	1	90
ENSDARG00000027590	400	2	80
ENSDARG00000027595	400	8	50
ENSDARG00000027611	400	26	20
ENSDARG00000027639	400	9	50
ENSDARG00000027649	400	32	20
ENSDARG00000027657	400	8	50
ENSDARG00000027658	400	2	80
ENSDARG00000027689	400	92	10
ENSDARG00000027740	400	3	70
ENSDARG00000027744	400	12	40
ENSDARG00000027750	400	2	80
ENSDARG00000027777	400	9	50
ENSDARG00000027813	400	1	90
ENSDARG00000027828	400	1	90
ENSDARG00000027899	400	6	60
ENSDARG00000027916	400	6	60
ENSDARG00000027930	400	2	80
ENSDARG00000027938	400	3	70
ENSDARG00000027966	400	180	10
ENSDARG00000027984	400	6	60
ENSDARG00000027992	400	4	60
ENSDARG00000028000	400	22	30
ENSDARG00000028048	400	10	40
ENSDARG00000028058	400	43	20
ENSDARG00000028066	400	2	80
ENSDARG00000028082	400	8	50
ENSDARG00000028086	400	2	80
ENSDARG00000028087	400	37	20
ENSDARG00000028088	400	12	40
ENSDARG00000028096	400	8	50
ENSDARG00000028106	400	5	60
ENSDARG00000028119	400	3	70
ENSDARG00000028131	400	3	70
ENSDARG00000028163	400	5	60
ENSDARG00000028192	400	7	50
ENSDARG00000028198	400	1	90
ENSDARG00000028259	400	35	20
ENSDARG00000028295	400	1	90
ENSDARG00000028321	400	1	90
ENSDARG00000028322	400	10	40
ENSDARG00000028333	400	9	50
ENSDARG00000028336	400	6	60
ENSDARG00000028346	400	3	70
ENSDARG00000028386	400	1	90
ENSDARG00000028396	400	2	80
ENSDARG00000028448	400	2	80
ENSDARG00000028469	400	6	60
ENSDARG00000028507	400	74	10
ENSDARG00000028517	400	2	80
ENSDARG00000028523	400	4	60
ENSDARG00000028539	400	1	90
ENSDARG00000028542	400	6	60
ENSDARG00000028546	400	69	10
ENSDARG00000028559	400	1	90
ENSDARG00000028581	400	3	70
ENSDARG00000028663	400	2	80
ENSDARG00000028664	400	2	80
ENSDARG00000028699	400	52	10
ENSDARG00000028721	400	36	20
ENSDARG00000028725	400	10	40
ENSDARG00000028731	400	25	20
ENSDARG00000028748	400	12	40
ENSDARG00000028786	400	4	60
ENSDARG00000028793	400	5	60
ENSDARG00000028824	400	1	90
ENSDARG00000028889	400	38	20
ENSDARG00000028937	400	1	90
ENSDARG00000028957	400	15	30
ENSDARG00000028971	400	1	90
ENSDARG00000028976	400	1	90
ENSDARG00000029003	400	57	10
ENSDARG00000029011	400	1	90
ENSDARG00000029018	400	12	40
ENSDARG00000029019	400	7	50
ENSDARG00000029036	400	2	80
ENSDARG00000029043	400	15	30
ENSDARG00000029051	400	5	60
ENSDARG00000029058	400	32	20
ENSDARG00000029063	400	28	20
ENSDARG00000029064	400	48	10
ENSDARG00000029069	400	15	30
ENSDARG00000029072	400	4	60
ENSDARG00000029075	400	16	30
ENSDARG00000029088	400	62	10
ENSDARG00000029100	400	9	50
ENSDARG00000029107	400	6	60
ENSDARG00000029133	400	7	50
ENSDARG00000029150	400	15	30
ENSDARG00000029177	400	1	90
ENSDARG00000029230	400	1	90
ENSDARG00000029250	400	1	90
ENSDARG00000029252	400	45	20
ENSDARG00000029259	400	1	90
ENSDARG00000029263	400	5	60
ENSDARG00000029291	400	18	30
ENSDARG00000029331	400	2	80
ENSDARG00000029370	400	16	30
ENSDARG00000029388	400	1	90
ENSDARG00000029406	400	2	80
ENSDARG00000029432	400	13	40
ENSDARG00000029445	400	21	30
ENSDARG00000029457	400	4	60
ENSDARG00000029476	400	5	60
ENSDARG00000029482	400	5	60
ENSDARG00000029500	400	127	10
ENSDARG00000029510	400	6	60
ENSDARG00000029524	400	73	10
ENSDARG00000029533	400	160	10
ENSDARG00000029546	400	11	40
ENSDARG00000029556	400	1	90
ENSDARG00000029569	400	1	90
ENSDARG00000029581	400	2	80
ENSDARG00000029587	400	10	40
ENSDARG00000029596	400	2	80
ENSDARG00000029609	400	9	50
ENSDARG00000029612	400	2	80
ENSDARG00000029615	400	1	90
ENSDARG00000029663	400	12	40
ENSDARG00000029668	400	5	60
ENSDARG00000029689	400	53	10
ENSDARG00000029695	400	2	80
ENSDARG00000029710	400	5	60
ENSDARG00000029722	400	5	60
ENSDARG00000029724	400	7	50
ENSDARG00000029729	400	9	50
ENSDARG00000029761	400	1	90
ENSDARG00000029764	400	12	40
ENSDARG00000029766	400	5	60
ENSDARG00000029783	400	1	90
ENSDARG00000029795	400	5	60
ENSDARG00000029818	400	2	80
ENSDARG00000029822	400	46	20
ENSDARG00000029856	400	2	80
ENSDARG00000029874	400	14	40
ENSDARG00000029885	400	7	50
ENSDARG00000029894	400	3	70
ENSDARG00000029898	400	14	40
ENSDARG00000029905	400	2	80
ENSDARG00000029911	400	8	50
ENSDARG00000029952	400	44	20
ENSDARG00000029955	400	2	80
ENSDARG00000030012	400	1	90
ENSDARG00000030020	400	1	90
ENSDARG00000030022	400	16	30
ENSDARG00000030038	400	143	10
ENSDARG00000030053	400	6	60
ENSDARG00000030064	400	7	50
ENSDARG00000030078	400	2	80
ENSDARG00000030087	400	122	10
ENSDARG00000030106	400	7	50
ENSDARG00000030108	400	9	50
ENSDARG00000030110	400	18	30
ENSDARG00000030114	400	6	60
ENSDARG00000030116	400	6	60
ENSDARG00000030125	400	4	60
ENSDARG00000030133	400	1	90
ENSDARG00000030139	400	18	30
ENSDARG00000030153	400	6	60
ENSDARG00000030155	400	34	20
ENSDARG00000030156	400	7	50
ENSDARG00000030161	400	3	70
ENSDARG00000030166	400	9	50
ENSDARG00000030173	400	17	30
ENSDARG00000030176	400	13	40
ENSDARG00000030177	400	1	90
ENSDARG00000030213	400	2	80
ENSDARG00000030215	400	1	90
ENSDARG00000030224	400	20	30
ENSDARG00000030237	400	1	90
ENSDARG00000030265	400	2	80
ENSDARG00000030270	400	18	30
ENSDARG00000030278	400	33	20
ENSDARG00000030289	400	7	50
ENSDARG00000030340	400	50	10
ENSDARG00000030347	400	7	50
ENSDARG00000030364	400	5	60
ENSDARG00000030402	400	4	60
ENSDARG00000030417	400	1	90
ENSDARG00000030440	400	1	90
ENSDARG00000030441	400	38	20
ENSDARG00000030449	400	1	90
ENSDARG00000030490	400	14	40
ENSDARG00000030494	400	4	60
ENSDARG00000030512	400	1	90
ENSDARG00000030514	400	25	20
ENSDARG00000030537	400	37	20
ENSDARG00000030547	400	1	90
ENSDARG00000030560	400	1	90
ENSDARG00000030573	400	4	60
ENSDARG00000030602	400	175	10
ENSDARG00000030604	400	12	40
ENSDARG00000030614	400	2	80
ENSDARG00000030621	400	32	20
ENSDARG00000030644	400	19	30
ENSDARG00000030665	400	1	90
ENSDARG00000030687	400	12	40
ENSDARG00000030694	400	17	30
ENSDARG00000030703	400	2	80
ENSDARG00000030722	400	1	90
ENSDARG00000030723	400	25	20
ENSDARG00000030733	400	5	60
ENSDARG00000030743	400	45	20
ENSDARG00000030756	400	101	10
ENSDARG00000030758	400	5	60
ENSDARG00000030759	400	2	80
ENSDARG00000030765	400	45	20
ENSDARG00000030775	400	4	60
ENSDARG00000030781	400	23	30
ENSDARG00000030789	400	66	10
ENSDARG00000030871	400	3	70
ENSDARG00000030872	400	1	90
ENSDARG00000030881	400	2	80
ENSDARG00000030887	400	20	30
ENSDARG00000030905	400	1	90
ENSDARG00000030913	400	2	80
ENSDARG00000030915	400	9	50
ENSDARG00000030932	400	21	30
ENSDARG00000030933	400	35	20
ENSDARG00000030949	400	18	30
ENSDARG00000030957	400	13	40
ENSDARG00000030961	400	41	20
ENSDARG00000030972	400	18	30
ENSDARG00000030981	400	3	70
ENSDARG00000030999	400	2	80
ENSDARG00000031015	400	1	90
ENSDARG00000031020	400	44	20
ENSDARG00000031044	400	24	30
ENSDARG00000031048	400	4	60
ENSDARG00000031095	400	1	90
ENSDARG00000031098	400	14	40
ENSDARG00000031150	400	1	90
ENSDARG00000031164	400	1	90
ENSDARG00000031198	400	1	90
ENSDARG00000031200	400	8	50
ENSDARG00000031202	400	4	60
ENSDARG00000031203	400	3	70
ENSDARG00000031214	400	7	50
ENSDARG00000031216	400	5	60
ENSDARG00000031243	400	1	90
ENSDARG00000031261	400	1	90
ENSDARG00000031269	400	1	90
ENSDARG00000031283	400	11	40
ENSDARG00000031293	400	65	10
ENSDARG00000031302	400	1	90
ENSDARG00000031307	400	2	80
ENSDARG00000031317	400	1	90
ENSDARG00000031336	400	1	90
ENSDARG00000031345	400	1	90
ENSDARG00000031346	400	38	20
ENSDARG00000031366	400	12	40
ENSDARG00000031372	400	3	70
ENSDARG00000031382	400	3	70
ENSDARG00000031388	400	12	40
ENSDARG00000031420	400	4	60
ENSDARG00000031427	400	1	90
ENSDARG00000031434	400	1	90
ENSDARG00000031435	400	11	40
ENSDARG00000031438	400	1	90
ENSDARG00000031495	400	9	50
ENSDARG00000031511	400	64	10
ENSDARG00000031533	400	17	30
ENSDARG00000031548	400	6	60
ENSDARG00000031562	400	13	40
ENSDARG00000031632	400	37	20
ENSDARG00000031637	400	3	70
ENSDARG00000031649	400	1	90
ENSDARG00000031657	400	6	60
ENSDARG00000031664	400	1	90
ENSDARG00000031680	400	47	10
ENSDARG00000031683	400	29	20
ENSDARG00000031698	400	20	30
ENSDARG00000031715	400	1	90
ENSDARG00000031720	400	14	40
ENSDARG00000031737	400	4	60
ENSDARG00000031763	400	11	40
ENSDARG00000031774	400	48	10
ENSDARG00000031776	400	2	80
ENSDARG00000031783	400	73	10
ENSDARG00000031795	400	23	30
ENSDARG00000031796	400	6	60
ENSDARG00000031809	400	5	60
ENSDARG00000031819	400	5	60
ENSDARG00000031836	400	1	90
ENSDARG00000031848	400	12	40
ENSDARG00000031885	400	7	50
ENSDARG00000031888	400	46	20
ENSDARG00000031894	400	114	10
ENSDARG00000031907	400	15	30
ENSDARG00000031915	400	2	80
ENSDARG00000031929	400	1	90
ENSDARG00000031952	400	5	60
ENSDARG00000031976	400	8	50
ENSDARG00000031981	400	13	40
ENSDARG00000031983	400	3	70
ENSDARG00000032010	400	2	80
ENSDARG00000032013	400	12	40
ENSDARG00000032037	400	9	50
ENSDARG00000032049	400	3	70
ENSDARG00000032056	400	2	80
ENSDARG00000032087	400	8	50
ENSDARG00000032098	400	12	40
ENSDARG00000032116	400	4	60
ENSDARG00000032117	400	22	30
ENSDARG00000032129	400	50	10
ENSDARG00000032156	400	1	90
ENSDARG00000032157	400	10	40
